0.00125 0
0.00375 0
0.00625 0
0.00875 0
0.01125 0
0.01375 0
0.01625 0
0.01875 0
0.02125 0
0.02375 0
0.02625 0
0.02875 0
0.03125 0
0.03375 0
0.03625 0
0.03875 0
0.04125 0
0.04375 0
0.04625 0
0.04875 0
0.05125 0
0.05375 0
0.05625 0
0.05875 0
0.06125 0
0.06375 0
0.06625 0
0.06875 0
0.07125 0
0.07375 0
0.07625 0
0.07875 0
0.08125 0
0.08375 0
0.08625 0
0.08875 0
0.09125 0
0.09375 0
0.09625 0
0.09875 0
0.10125 0
0.10375 0
0.10625 0
0.10875 0
0.11125 0
0.11375 0
0.11625 0
0.11875 0
0.12125 0
0.12375 0
0.12625 0
0.12875 0
0.13125 0
0.13375 0
0.13625 0
0.13875 0
0.14125 0
0.14375 0
0.14625 0
0.14875 0
0.15125 0
0.15375 0
0.15625 0
0.15875 0
0.16125 0
0.16375 2.10979e-16
0.16625 6.68101e-16
0.16875 1.82849e-15
0.17125 5.37997e-15
0.17375 1.51905e-14
0.17625 4.18442e-14
0.17875 1.12135e-13
0.18125 2.9421e-13
0.18375 7.56149e-13
0.18625 1.90278e-12
0.18875 4.69041e-12
0.19125 1.13277e-11
0.19375 2.6808e-11
0.19625 6.2185e-11
0.19875 1.41417e-10
0.20125 3.15357e-10
0.20375 6.8974e-10
0.20625 1.47991e-09
0.20875 3.1156e-09
0.21125 6.43705e-09
0.21375 1.30542e-08
0.21625 2.59906e-08
0.21875 5.08111e-08
0.22125 9.75557e-08
0.22375 1.83981e-07
0.22625 3.40872e-07
0.22875 6.20549e-07
0.23125 1.11019e-06
0.23375 1.95218e-06
0.23625 3.37452e-06
0.23875 5.73503e-06
0.24125 9.58417e-06
0.24375 1.57518e-05
0.24625 2.5464e-05
0.24875 4.04952e-05
0.25125 6.33613e-05
0.25375 9.75551e-05
0.25625 0.000147825
0.25875 0.000220486
0.26125 0.000323762
0.26375 0.000468116
0.26625 0.000666574
0.26875 0.000934974
0.27125 0.00129213
0.27375 0.00175985
0.27625 0.00236282
0.27875 0.00312827
0.28125 0.00408547
0.28375 0.00526509
0.28625 0.00669836
0.28875 0.00841617
0.29125 0.0104482
0.29375 0.012822
0.29625 0.0155623
0.29875 0.0186901
0.30125 0.0222227
0.30375 0.0261727
0.30625 0.0305488
0.30875 0.035355
0.31125 0.0405917
0.31375 0.0462551
0.31625 0.0523386
0.31875 0.0588324
0.32125 0.0657245
0.32375 0.0730013
0.32625 0.0806475
0.32875 0.0886469
0.33125 0.0969827
0.33375 0.105638
0.33625 0.114595
0.33875 0.123838
0.34125 0.13335
0.34375 0.143114
0.34625 0.153116
0.34875 0.163341
0.35125 0.173774
0.35375 0.184403
0.35625 0.195215
0.35875 0.206198
0.36125 0.217342
0.36375 0.228635
0.36625 0.240069
0.36875 0.251635
0.37125 0.263323
0.37375 0.275127
0.37625 0.287039
0.37875 0.299052
0.38125 0.311161
0.38375 0.323359
0.38625 0.335641
0.38875 0.348002
0.39125 0.360437
0.39375 0.372943
0.39625 0.385514
0.39875 0.398147
0.40125 0.410839
0.40375 0.423586
0.40625 0.436386
0.40875 0.449234
0.41125 0.462129
0.41375 0.475067
0.41625 0.488046
0.41875 0.501064
0.42125 0.514119
0.42375 0.527208
0.42625 0.540328
0.42875 0.553478
0.43125 0.566656
0.43375 0.57986
0.43625 0.593087
0.43875 0.606335
0.44125 0.619602
0.44375 0.632885
0.44625 0.646183
0.44875 0.659491
0.45125 0.672809
0.45375 0.686131
0.45625 0.699456
0.45875 0.712778
0.46125 0.726092
0.46375 0.739394
0.46625 0.752677
0.46875 0.765932
0.47125 0.77915
0.47375 0.792319
0.47625 0.805423
0.47875 0.81844
0.48125 0.831345
0.48375 0.844098
0.48625 0.856648
0.48875 0.868918
0.49125 0.880796
0.49375 0.892113
0.49625 0.902613
0.49875 0.911914
0.50125 0.919506
0.50375 0.924881
0.50625 0.927891
0.50875 0.92906
0.51125 0.929272
0.51375 0.929148
0.51625 0.928948
0.51875 0.928752
0.52125 0.928581
0.52375 0.928436
0.52625 0.928314
0.52875 0.928211
0.53125 0.928124
0.53375 0.92805
0.53625 0.927986
0.53875 0.927931
0.54125 0.927884
0.54375 0.927842
0.54625 0.927806
0.54875 0.927775
0.55125 0.927748
0.55375 0.927724
0.55625 0.927703
0.55875 0.927685
0.56125 0.927669
0.56375 0.927655
0.56625 0.927643
0.56875 0.927632
0.57125 0.927623
0.57375 0.927615
0.57625 0.927608
0.57875 0.927601
0.58125 0.927596
0.58375 0.927591
0.58625 0.927587
0.58875 0.927584
0.59125 0.927581
0.59375 0.927578
0.59625 0.927576
0.59875 0.927574
0.60125 0.927572
0.60375 0.92757
0.60625 0.927568
0.60875 0.927565
0.61125 0.927561
0.61375 0.927555
0.61625 0.927545
0.61875 0.927529
0.62125 0.927503
0.62375 0.927464
0.62625 0.927404
0.62875 0.927319
0.63125 0.927203
0.63375 0.927053
0.63625 0.92687
0.63875 0.926661
0.64125 0.92644
0.64375 0.926228
0.64625 0.926048
0.64875 0.925922
0.65125 0.925868
0.65375 0.925891
0.65625 0.925988
0.65875 0.926145
0.66125 0.926341
0.66375 0.926554
0.66625 0.926764
0.66875 0.926955
0.67125 0.92712
0.67375 0.927253
0.67625 0.927358
0.67875 0.927436
0.68125 0.927492
0.68375 0.927531
0.68625 0.927557
0.68875 0.927574
0.69125 0.927586
0.69375 0.927593
0.69625 0.927598
0.69875 0.927601
0.70125 0.927603
0.70375 0.927605
0.70625 0.927607
0.70875 0.927609
0.71125 0.927612
0.71375 0.927614
0.71625 0.927616
0.71875 0.927619
0.72125 0.927621
0.72375 0.927624
